Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_label,sentiment_score,PIX,Login/Autenticação,Performance,Interface/Usabilidade,Empréstimos/Crédito,Pagamentos/Boletos,Saldo/Extrato,Atendimento,Cadastro/Conta,Investimentos,Segurança,Notificações,Questões geográficas,Placas/Veículos,Outros
244,613365711,valtinhooo,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13384545755,Quase um mes sem acessar pq ele nao abre so fica carregando ja desisnstalei e instalei nao adiantou iphone 7 plus,1,,,11/11/2025 05:01,,,25.9.3,negative,0.8043272495269775,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
245,613365711,PauloNeto76,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13383933407,O aplicativo persiste com um bug que não consegue copiar o número do cartão de crédito ou débito. Aparece a mensagem que copiou e não copia.,2,,,11/11/2025 01:32,,,25.9.3,negative,0.7641165256500244,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
246,613365711,^Karol,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13382723622,"A nova atualização do app piorou muito o app! Não encontro nada mais, falha, apaga e bloqueia a senha! É a pior atualização de sempre!",1,,,10/11/2025 16:58,,,25.9.3,negative,0.9559075832366944,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
247,613365711,Txscope,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13381175112,Tela de carregamento infinita app nao abre,1,,,10/11/2025 08:17,,,25.9.3,negative,0.7939562201499939,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248,613365711,JosÃ©lff,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13381111769,Atualizou dia 10 de novembro de 2025 e a interface ficou pavorosa de ruim. Mudem de volta agora,1,,,10/11/2025 07:59,,,25.9.3,negative,0.9210628867149352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249,613365711,Jhon0097,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13380554831,Não tá funcionando no meu iPhone 15 fica carregando e não abre,5,,,10/11/2025 05:24,,,25.9.3,negative,0.8010162115097046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,613365711,NÃ£o quis,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13380455923,Fiz a conta e dá erro de dados não entra,1,,,10/11/2025 04:56,,,25.9.3,negative,0.6958445906639099,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
251,613365711,JoÃ£oV1ctor,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13380229478,"Atualizaram tudo , mas não conseguiram fazer o aplicativo notificar quando recebemos ou enviamos um pix, como isso é possível? É a forma de movimentação de dinheiro mais usada no país , e são o único app que não tem notificação sobre isso… mudem isso urgentemente tão perdendo cliente por motivos bestas.",3,,,10/11/2025 03:47,,,25.9.3,negative,0.9046559929847716,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
252,613365711,elbetosan,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13379957392,OS COMPROVANTES DE PAGAMENTO DE BOLETOS DDA AINDA ESTÃO SAINDO EM JPEG. PELO AMOR DE DEUS! COMPROVANTES BANCÁRIOS PRECISAM SER EM PDF.,3,,,10/11/2025 02:11,,,25.9.3,negative,0.6508969068527222,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
253,613365711,John12c12,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13378387884,Toda vez que tento abrir o aplicativo demora e as vezes nem abre,1,,,09/11/2025 15:17,,,25.9.3,negative,0.6977999806404114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
255,613365711,stark.gan,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13377669658,Depois das últimas atualizações ficou muito instável e ruim de acessar o app. Tem que fechar todos os outros apps para abrir. Acesso demorado e instável... Realmente piorou muito.,1,,,09/11/2025 11:15,,,25.9.3,negative,0.9462642669677734,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
256,613365711,ThaynnÃ¡ra20,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13377378303,Eu gosto muito do Santander mas essa nova atualização está muito ruim,4,,,09/11/2025 09:51,,,25.9.3,negative,0.9438108801841736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258,613365711,let.albuq,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13377071466,"já desinstalei, instalei de novo, limpei dados, reiniciei o celular e simplesmente não abre. Quero meu dinheiro.",1,,,09/11/2025 08:28,,,25.9.3,negative,0.7680436968803406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
259,613365711,rayanedshdjd,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13376987461,"O aplicativo está péssimo depois da ultima atualização
Não abre e quando abre fica carregando e não completa. 
Estou sem conseguir movimentar a conta. Absurdo!",1,,,09/11/2025 08:06,,,25.9.3,negative,0.9469823241233826,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
260,613365711,Marjorie027,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13373940608,A última atualização ficou pessima!,3,,,08/11/2025 14:40,,,25.9.3,negative,0.9482828974723816,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
261,613365711,sgahjzkznz,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13373450873,O App deixou de funcionar no iPhone 6s depois da ultima atualização,1,,,08/11/2025 11:50,,,25.9.3,negative,0.6011948585510254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
262,613365711,re_yuki,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13373067779,"Depois da última atualização meu app simplesmente na funciona mais. Entra numa tela pedindo pra fazer verificação, na sai disso nunca e as funções estão bloqueadas. Não consigo usar minha conta!!",1,,,08/11/2025 09:55,,,25.9.3,negative,0.8608912825584412,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
263,613365711,Menny90,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13373040760,"Depois que atualizou meu aplicativo está bugando muito, coloco a senha correta e ele não aceita, não quer mais aceitar a biometria e vive pedindo pra me trocar de senha . E não aceita senhas anteriores e estou sem opção de senhas já",2,,,08/11/2025 09:47,,,25.9.3,negative,0.9024357795715332,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
264,613365711,NÃ£o_quero_apelido,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13372463624,"Última atualização ficou péssima, com visual muito poluído. Menos é mais em alguns aplicativos, principalmente bancário",1,,,08/11/2025 07:13,,,25.9.3,negative,0.9489380717277528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265,613365711,vsfd1001vezes,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13372197663,"Atualização horrível! Tanto visual como na UX do App, ficaram péssimas. Tive quase que pesquisar onde pagava fatura. Voltem ao que era antes, moderno, mais limpo e de acesso rápido.",2,,,08/11/2025 06:06,,,25.9.3,negative,0.958612620830536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267,613365711,...99//,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13369468855,"Aplicativo fecha toda hora, é 30 min só pra essa imundície abrir",1,,,07/11/2025 13:56,,,25.9.3,negative,0.8387642502784729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
268,613365711,Tataoqeuru,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13369191169,Único banco que vc recebe um pagamento e não chega notificações estou deixando a instituição dela lado cansei já tomei golpes na minha loja por essa falha da instituição,1,,,07/11/2025 12:18,,,25.9.3,negative,0.9476231336593628,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
269,613365711,Pretoflavio,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13368250304,Não tem nenhuma opção de pagar cartão de crédito só parcelar atualização lixo,1,,,07/11/2025 07:35,,,25.9.3,negative,0.8461990356445312,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
270,613365711,tito julio,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13367839553,"Não atualiza os valores automaticamente, tendo a necessidade de sair do aplicativo e entrar novamente. Erro básico isso.
Toda semana pede pra cadastrar uma nova senha. É irritante ! Incomodo.",1,,,07/11/2025 05:46,,,25.9.3,negative,0.9559894800186156,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
271,613365711,"-,,.",https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13367710383,"O app não abre em meu celular, já tentei de todas as formas e até mesmo atualizações!",1,,,07/11/2025 05:11,,,25.9.3,negative,0.796745240688324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
272,613365711,gabrieltrd,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13367456872,"Toda vez que entra, agora fica pedindo senha. Saudades de quando entrava só com o Face ID.",2,,,07/11/2025 03:59,,,25.9.3,negative,0.6739080548286438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,613365711,tqiabahwg,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13366867295,só fica carregando algumas opções,3,,,07/11/2025 00:24,,,25.9.3,negative,0.6994777917861938,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
274,613365711,nicknam2music,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13365718456,"Após passar pelo reconhecimento facial, o aplicativo carrega infinitamente e nunca sai daquela tela. Horrível.",1,,,06/11/2025 16:25,,,25.9.3,negative,0.9318349957466124,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
275,613365711,Italo_A286,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13365516679,"Depois que atualizou ficou muito difícil abrir o app, fecha sempre. Vou ter que mudar de banco.",1,,,06/11/2025 15:08,,,25.9.3,negative,0.8929041624069214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
276,613365711,lzzandrade,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13365327854,Depois que atualizou não esta abrindo no meu celular o app,2,,,06/11/2025 13:58,,,25.9.3,negative,0.6095748543739319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277,613365711,Ritilet,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13364901682,"Depois da última atualização o app ficou horrível. Demora pra entrar, as funções dentro do app difíceis de achar, sem contar no tanto de erro que dá pra efetuar transações.",2,,,06/11/2025 11:28,,,25.9.3,negative,0.9487378001213074,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
278,613365711,brenapedrosa,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13364790662,"Atualização ficou horrível, não conseguimos achar nada facilmente no aplicativo. Não tem mais a função pagar fatura. Só dificultaram",3,,,06/11/2025 10:53,,,25.9.3,negative,0.9436128735542296,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
279,613365711,Fenatorocha,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13364771548,"Depois dessa nossa atualização, o aplicativo ficou horrível, confuso é super lento! O banco deveria atualizar o aplicativo para melhorar e não piorar q acessibilidade dos clientes. Até para pagar a fatura demora",1,,,06/11/2025 10:46,,,25.9.3,negative,0.9460468888282776,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
280,613365711,anurB097,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13364504264,"O aplicativo era perfeito, fácil de entender.
Fizeram uma atualização que deixei a interface horrível, não tô entendo mais nada do que foi lançado do que entrou, do que saiu na fatura do cartão ou da conta. Odiei
Eu olhava minha fatura do cartão pelo app porque já não entendia o Santander Way.
Pessimo",1,,,06/11/2025 09:25,,,25.9.3,negative,0.9407352805137634,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
281,613365711,K.Rolim,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13364416834,"O layout da tela de visualização da fatura foi construído de forma errada, sempre que você clica para ver a fatura ele destaca na tela, numa linha gráfica a fatura do mês seguinte. Considerando que os clientes não observem o mês que deve ser pago podem acabar pagando o mês seguinte (recorrentemente) e deixar um mês em aberto acumulando juros.",1,,,06/11/2025 09:00,,,25.9.3,negative,0.5865363478660583,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
282,613365711,Pernambuco store,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13364413449,Aplicativo muita das vezes me deixa na mão quando é para resgatar o dinheiro.,1,,,06/11/2025 08:59,,,25.9.3,negative,0.5625361800193787,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
283,613365711,Mari de Freitas,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13364080615,App não condizente com o tamanho do banco. Cheio de bugs e lento. Para de funcionar no meio de transações importantes.,3,,,06/11/2025 07:25,,,25.9.3,negative,0.9041974544525146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
284,613365711,Toby22002,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13363897135,"Simplesmente o app trava e  não abre, já desinstalei e instalei e não vai , horrível",1,,,06/11/2025 06:35,,,25.9.3,negative,0.9375983476638794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285,613365711,AlguÃ©m 7,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13363763770,Não consigo acessar a minha conta por que esse lixo não funciona,1,,,06/11/2025 05:58,,,25.9.3,negative,0.9143378138542176,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
286,613365711,Nay.liz,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13363679735,"Enviei pix de 130 pro meu banco! E simplesmente o valor nao aparece, sumiu. E o branco parou de abrir",1,,,06/11/2025 05:35,,,25.9.3,negative,0.8095683455467224,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
287,613365711,Biancamood,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13363213707,"Toda vez que preciso entrar no aplicativo ele “falha a comunicação”, por varias vezes preciso desinstalar e instalar de novo e mesmo assim algumas vezes não adianta, o app simplesmente não abre",1,,,06/11/2025 03:18,,,25.9.3,negative,0.8129209876060486,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
288,613365711,Horriveln,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13363107260,Depois das últimas atualizações do app demora pra carregar está muito ruim !!,1,,,06/11/2025 02:41,,,25.9.3,negative,0.922321081161499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
289,613365711,Cifraoo,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13363030508,Atendimento deles e muito ruim,1,,,06/11/2025 02:13,,,25.9.3,negative,0.9492700099945068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
291,613365711,Tiago F N,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13361237904,"O aplicativo não abre a tela final de pagamento de fatura de cartão de crédito, o aplicativo fica com o ícone de carregando a tela e não sai. Já apaguei e reinstalei mas não resolveu",1,,,05/11/2025 14:06,,,25.9.3,negative,0.7572488188743591,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
292,613365711,jose_coutinho,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13360943430,"Após a atualização da última semana, o aplicativo mudou completamente seu layout e agora apresenta falhas pra rodar no meu dispositivo. 
Os desenvolvedores deveria ter a capacidade de prever que modificar o aplicativo pode não funcionar. Pra isso servem os testes. 

Gostaria de usar a versão anterior, que é mais fluida e não trava!",2,,,05/11/2025 12:22,,,25.9.3,negative,0.7239199280738831,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
293,613365711,rebecs420,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13360466858,Quase 1 semana sem conseguir entrar no aplicativo desde a última atualização,2,,,05/11/2025 09:49,,,25.9.3,negative,0.7046074867248535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
294,613365711,Yasventtura,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13359882039,"faz mais de 1 mês que ele não abre por nada, já desinstalei e tudo, meu salário cai nessa conta e eu não consigo ter acesso pq o app não abre",1,,,05/11/2025 07:03,,,25.9.3,negative,0.8598327040672302,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
295,613365711,andrericardo2,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13359856192,"Com uma atualização o sistema não abre mais. App inoperante, voltamos a década de 90 tenho que ir ao caixa eletrônico ou ao banco para movimentar a conta. Já transferi meus recursos para outro banco",1,,,05/11/2025 06:56,,,25.9.3,negative,0.9254878759384156,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
296,613365711,sabrinabertoja,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13359346523,"O app está péssimo. Faz um mês que não consigo acesso, fica um bom tempo no ícone do banco e cai, não apresenta nenhum erro. É o banco onde faço todas as transações e não consigo acessar. Isso precisa ser corrigido o quanto antes.",1,,,05/11/2025 04:35,,,25.9.3,negative,0.9461373686790466,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
298,613365711,dutchiegringo,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13356396959,"Última atualização ruim, não consegui abrir mais.
Suporte com telefone ruim!
Pedir volta para mais antigo versão!!!",1,,,04/11/2025 18:12,,,25.9.3,negative,0.9347838163375854,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
299,613365711,Santin 02,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13357746826,Trava direto não abre o aplicativo,1,,,04/11/2025 18:01,,,25.9.3,negative,0.7693479061126709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
